WORD_SLOT1	WORD_SLOT2	Freq	FREQOFSLOT1	FREQOFSLOT2	RELATION	LLR	LOGODDSRATIO	MI	DELTAP1TO2	DELTAP2TO1
bamboozle	surrendering	0	25	1	repulsion	-0.267779632292902	-20.8035344133236	-Inf	-0.00571428571428571	-0.125628140703518
bamboozle	undergoing	0	25	1	repulsion	-0.267779632292902	-20.8035344133236	-Inf	-0.00571428571428571	-0.125628140703518
bamboozle	wanting	0	25	1	repulsion	-0.267779632292902	-20.8035344133236	-Inf	-0.00571428571428571	-0.125628140703518
bamboozle	working	0	25	1	repulsion	-0.267779632292902	-20.8035344133236	-Inf	-0.00571428571428571	-0.125628140703518
batter	backing	0	6	4	repulsion	-0.246181905265319	-20.8221422881973	-Inf	-0.0206185567010309	-0.0306122448979592
batter	being	0	6	4	repulsion	-0.246181905265319	-20.8221422881973	-Inf	-0.0206185567010309	-0.0306122448979592
batter	making	0	6	4	repulsion	-0.246181905265319	-20.8221422881973	-Inf	-0.0206185567010309	-0.0306122448979592
activate	accepting	0	2	22	repulsion	-0.468624813625785	-20.822954771124	-Inf	-0.111111111111111	-0.0112359550561798
ambush	accepting	0	2	22	repulsion	-0.468624813625785	-20.822954771124	-Inf	-0.111111111111111	-0.0112359550561798
annoy	accepting	0	2	22	repulsion	-0.468624813625785	-20.822954771124	-Inf	-0.111111111111111	-0.0112359550561798
argue	accepting	0	2	22	repulsion	-0.468624813625785	-20.822954771124	-Inf	-0.111111111111111	-0.0112359550561798
attract	accepting	0	2	22	repulsion	-0.468624813625785	-20.822954771124	-Inf	-0.111111111111111	-0.0112359550561798
bash	accepting	0	2	22	repulsion	-0.468624813625785	-20.822954771124	-Inf	-0.111111111111111	-0.0112359550561798
badger	asserting	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	attempting	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	attending	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	backtracking	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	choosing	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	concluding	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	confronting	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	cutting	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	dealing	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	denouncing	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	denying	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	devaluing	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	endorsing	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	falling	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	fearing	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	following	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	forgetting	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	granting	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	handing	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	holding	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	laying	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	loving	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	murdering	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	opting	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	parting	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	passing	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	producing	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	rallying	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	respecting	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	responding	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	retreating	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	running	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	saving	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	setting	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	shelling	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	spreading	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	standing	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	staying	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	stepping	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	stopping	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	stumping	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	supporting	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	undergoing	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	wanting	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	wondering	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
badger	working	0	29	1	repulsion	-0.31415865204606	-20.968361212812	-Inf	-0.00584795321637427	-0.14572864321608
beat	paying	0	11	3	repulsion	-0.342068425213258	-21.0759087716757	-Inf	-0.0158730158730159	-0.0558375634517767
back	accepting	0	3	22	repulsion	-0.704824465694803	-21.0857442057577	-Inf	-0.111675126903553	-0.0168539325842697
bait	accepting	0	3	22	repulsion	-0.704824465694803	-21.0857442057577	-Inf	-0.111675126903553	-0.0168539325842697
beg	accepting	0	3	22	repulsion	-0.704824465694803	-21.0857442057577	-Inf	-0.111675126903553	-0.0168539325842697
beguile	abandoning	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	allowing	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	allowing	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	banning	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	banning	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	behaving	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	behaving	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	believing	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	betraying	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	betraying	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	breaking	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	carrying	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	carrying	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	changing	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	collaborating	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	collaborating	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	confessing	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	confessing	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	creating	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	creating	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	delaying	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	delaying	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	going	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	going	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	having	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	hearing	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	hearing	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	leaving	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	leaving	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	lending	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	opening	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	reading	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	saying	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	saying	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	tackling	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	telling	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	telling	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	trying	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
armtwist	using	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
beguile	using	0	18	2	repulsion	-0.37923468870096	-21.1533823625914	-Inf	-0.010989010989011	-0.0909090909090909
batter	agreeing	0	6	6	repulsion	-0.371193210132972	-21.2381895070971	-Inf	-0.0309278350515464	-0.0309278350515464
alarm	accepting	0	4	22	repulsion	-0.942300423525681	-21.2973100632089	-Inf	-0.112244897959184	-0.0224719101123595
beat	backing	0	11	4	repulsion	-0.457283787287289	-21.3689816937062	-Inf	-0.0211640211640212	-0.0561224489795918
beat	being	0	11	4	repulsion	-0.457283787287289	-21.3689816937062	-Inf	-0.0211640211640212	-0.0561224489795918
batter	taking	0	6	7	repulsion	-0.434190688972938	-21.3976735300904	-Inf	-0.0360824742268041	-0.0310880829015544
bamboozle	abandoning	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	banning	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	behaving	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	betraying	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	breaking	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	carrying	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	changing	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	collaborating	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	confessing	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	creating	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	delaying	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	having	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	offering	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	opening	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	reading	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	saying	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	tackling	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	telling	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	trying	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
bamboozle	using	0	25	2	repulsion	-0.537003287180308	-21.5024452997953	-Inf	-0.0114285714285714	-0.126262626262626
beguile	paying	0	18	3	repulsion	-0.570361891483976	-21.5644185168518	-Inf	-0.0164835164835165	-0.0913705583756345
armtwist	putting	0	18	3	repulsion	-0.570361891483976	-21.5644185168518	-Inf	-0.0164835164835165	-0.0913705583756345
beguile	putting	0	18	3	repulsion	-0.570361891483976	-21.5644185168518	-Inf	-0.0164835164835165	-0.0913705583756345
blackmail	adopting	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	asserting	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	autographing	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	backtracking	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	concluding	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	confronting	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	coughing	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	cutting	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	endorsing	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	expanding	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	falling	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	fearing	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	following	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	forgetting	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	granting	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	handing	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	holding	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	laying	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	letting	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	loving	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	meeting	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	murdering	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	opting	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	parting	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	passing	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	producing	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	rallying	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	releasing	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	respecting	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	responding	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	retreating	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	running	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
blackmail	saving	0	51	1	repulsion	-0.590460241297934	-21.6528127208324	-Inf	-0.00671140939597315	-0.256281407035176
